ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,exchange_rate_unofficial,milling_cost_sorghum,wage_non_qualified_labour_non_agricultural,o_exchange_rate_unofficial,h_exchange_rate_unofficial,l_exchange_rate_unofficial,c_exchange_rate_unofficial,inflation_exchange_rate_unofficial,trust_exchange_rate_unofficial,o_milling_cost_sorghum,h_milling_cost_sorghum,l_milling_cost_sorghum,c_milling_cost_sorghum,inflation_milling_cost_sorghum,trust_milling_cost_sorghum,o_wage_non_qualified_labour_non_agricultural,h_wage_non_qualified_labour_non_agricultural,l_wage_non_qualified_labour_non_agricultural,c_wage_non_qualified_labour_non_agricultural,inflation_wage_non_qualified_labour_non_agricultural,trust_wage_non_qualified_labour_non_agricultural
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-03-01,2009,3,SSP,3.41,,,3.41,3.44,3.37,3.41,8.48,,0.92,1.02,0.76,0.76,32.58,9.4,10.61,11.39,8.98,8.98,25.55,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-04-01,2009,4,SSP,3.44,,,3.44,3.47,3.4,3.44,9.12,,0.77,0.88,0.67,0.8,38.12,9.4,9.36,10.12,8.61,9.26,28,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-05-01,2009,5,SSP,3.46,,,3.46,3.5,3.43,3.46,9.66,,0.83,0.92,0.74,0.8,34.8,9.4,9.48,10.63,8.75,10.63,45.21,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-06-01,2009,6,SSP,3.49,,,3.49,3.53,3.46,3.49,10.09,,0.83,1.17,0.76,1.17,78.93,9.4,10.85,13.68,9.98,13.68,75.61,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-07-01,2009,7,SSP,3.5,,,3.52,3.55,3.48,3.5,9.97,,1.33,1.6,1.05,1.37,106.21,9.4,14.14,15.66,12.63,15.23,95.83,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-08-01,2009,8,SSP,3.5,,,3.52,3.56,3.49,3.5,8.98,,1.51,1.71,1.31,1.31,79.93,9.4,16.23,17.81,14.02,14.02,69.45,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-09-01,2009,9,SSP,3.5,,,3.51,3.55,3.47,3.5,8.03,,1.38,1.51,1,1,35.24,9.4,15.09,16.57,11.36,11.36,29.38,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-10-01,2009,10,SSP,3.5,,,3.51,3.55,3.47,3.5,7.1,,1,1.2,0.79,1.02,42.15,9.5,12.05,13.48,10.63,11.42,34.75,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-11-01,2009,11,SSP,3.5,,,3.51,3.54,3.47,3.5,6.18,,1.04,1.17,0.9,0.9,28.36,9.5,11.75,13.07,10.42,10.69,34.88,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2009-12-01,2009,12,SSP,3.5,,,3.5,3.54,3.47,3.5,5.28,,0.91,0.94,0.87,0.93,29.9,9.5,10.93,12.1,9.76,11.7,40.82,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-01-01,2010,1,SSP,3.5,,,3.5,3.54,3.47,3.5,4.37,,0.95,1.08,0.83,0.85,10.22,9.5,11.83,13.03,10.63,10.87,23.46,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-02-01,2010,2,SSP,3.5,,,3.5,3.54,3.47,3.5,3.53,,0.86,0.96,0.75,0.8,-7.56,9.5,11.11,12.17,9.42,9.42,-9.42,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-03-01,2010,3,SSP,3.5,,,3.5,3.54,3.46,3.5,2.7,,0.81,0.89,0.74,0.77,1.94,9.5,9.55,10.51,8.6,8.79,-2.16,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-04-01,2010,4,SSP,3.5,,,3.5,3.54,3.46,3.5,1.85,,0.79,0.87,0.7,0.81,2.14,9.5,8.76,9.61,7.91,9.17,-1.02,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-05-01,2010,5,SSP,3.5,,,3.5,3.53,3.46,3.5,1.02,,0.85,0.94,0.75,0.85,6,9.5,9.05,9.93,8.23,9.93,-6.55,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-06-01,2010,6,SSP,3.5,,,3.5,3.53,3.46,3.5,0.2,,0.89,0.98,0.8,0.85,-27.54,9.5,9.87,10.74,8.99,10.57,-22.73,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-07-01,2010,7,SSP,3.54,,,3.5,3.54,3.46,3.54,1.01,,0.88,0.98,0.79,0.85,-37.74,9.5,10.63,11.52,9.74,10.33,-32.18,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-08-01,2010,8,SSP,3.63,,,3.57,3.63,3.53,3.63,3.55,,0.88,0.98,0.79,0.83,-36.96,9.5,10.48,11.3,9.67,10.57,-24.65,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-09-01,2010,9,SSP,3.72,,,3.69,3.74,3.65,3.72,6.04,,0.85,0.94,0.76,0.88,-11.94,9.5,10.7,13.2,9.92,13.2,16.19,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-10-01,2010,10,SSP,3.8,,,3.78,3.83,3.74,3.8,8.54,,0.92,1.02,0.82,0.95,-6.82,9.5,13.36,14.67,12.05,14.36,25.75,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-11-01,2010,11,SSP,3.89,,,3.88,3.92,3.84,3.89,11.03,,1,1.1,0.89,0.9,-0.56,9.5,14.94,16.29,13.59,13.66,27.85,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2010-12-01,2010,12,SSP,3.98,,,3.97,4.01,3.93,3.98,13.53,,0.92,1.08,0.81,1.08,16.34,9.5,14.36,15.6,13.11,14.3,22.28,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-01-01,2011,1,SSP,4.06,,,4.06,4.1,4.02,4.06,16.07,,1.16,1.46,1.01,1.46,72.78,9.5,14.87,17.27,13.67,17.27,58.88,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-02-01,2011,2,SSP,4.15,,,4.15,4.19,4.11,4.15,18.49,,1.64,1.9,1.27,1.27,58.18,9.5,17.92,19.52,14.35,14.35,52.31,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-03-01,2011,3,SSP,4.23,,,4.23,4.28,4.19,4.23,20.9,,1.32,1.53,1.08,1.08,39.01,9.6,15.21,16.73,12.43,12.43,41.44,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-04-01,2011,4,SSP,4.32,,,4.32,4.36,4.27,4.32,23.4,,1.08,1.21,0.95,1.04,27.91,9.6,12.89,14.3,11.2,11.2,22.21,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-05-01,2011,5,SSP,4.4,,,4.41,4.45,4.36,4.4,25.91,,1.06,1.16,0.95,1.01,18.55,9.5,11.37,12.62,10.12,11.45,15.3,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-06-01,2011,6,SSP,4.49,,,4.49,4.54,4.45,4.49,28.41,,1.03,1.14,0.91,1.06,24.03,9.5,11.44,12.61,10.26,11.67,10.44,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-07-01,2011,7,SSP,3.48,,,4.58,4.63,3.48,3.48,-1.7,,1.1,1.22,0.97,1.19,39.76,9.6,11.68,12.78,10.58,11.76,13.87,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-08-01,2011,8,SSP,3.78,,,2.97,3.78,2.69,3.78,4.18,,1.27,2.17,1.13,2.17,161.52,9.5,11.81,18.28,10.78,18.28,72.98,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-09-01,2011,9,SSP,3.95,,,4.09,4.49,3.69,3.95,6.32,,2.48,2.97,1.98,2.67,201.52,9.5,18.29,21.3,15.28,20.52,55.43,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-10-01,2011,10,SSP,4.02,,,3.94,4.26,3.62,4.02,5.74,,2.99,3.38,2.29,2.29,142,9.5,21.72,24.88,18.56,20,39.24,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-11-01,2011,11,SSP,3.73,,,4.11,4.35,3.73,3.73,-4.08,,2.38,2.55,2.21,2.47,175.82,9.5,21.47,24.32,18.63,21.7,58.85,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2011-12-01,2011,12,SSP,3.66,,,3.53,3.74,3.32,3.66,-7.93,,2.6,2.98,1.88,1.88,74.01,9.5,23.06,25.88,17.06,17.06,19.27,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-01-01,2012,1,SSP,3.58,,,3.64,3.81,3.48,3.58,-11.9,,1.86,2.17,1.55,1.83,25.18,9.5,18.2,20.66,15.73,18.68,8.2,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-02-01,2012,2,SSP,3.66,,,3.49,3.66,3.36,3.66,-11.75,,1.85,2.07,1.57,1.57,24.04,9.4,19.28,21.75,16.1,16.1,12.24,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-03-01,2012,3,SSP,3.58,,,3.71,3.83,3.58,3.58,-15.39,,1.57,1.73,1.38,1.38,27.93,9.4,16.71,18.81,14.01,14.01,12.72,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-04-01,2012,4,SSP,3.91,,,3.49,3.91,3.39,3.91,-9.45,,1.37,1.95,1.17,1.95,87.35,9.4,14.28,21.69,12.46,21.69,93.66,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-05-01,2012,5,SSP,4.43,,,4.19,4.43,4,4.43,0.57,,2.15,2.6,1.71,2.14,112.19,9.4,21.57,25.53,17.61,22.17,93.6,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-06-01,2012,6,SSP,4.94,,,4.83,5.02,4.64,4.94,9.98,,2.31,2.59,2.02,2.34,122.06,9.4,23.3,26.98,19.63,23.76,103.58,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-07-01,2012,7,SSP,5.15,,,5.4,5.57,5.15,5.15,47.99,,2.51,2.72,1.86,1.86,55.59,9.4,25.05,28.63,17.39,17.39,47.86,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-08-01,2012,8,SSP,5.34,,,5.4,5.57,5.24,5.34,41.27,,1.87,2.24,1.5,2.2,1.54,9.4,18.43,21.34,15.51,20.22,10.66,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-09-01,2012,9,SSP,4.98,,,5.62,5.76,4.98,4.98,26.08,,2.33,2.69,1.68,1.68,-36.96,9.4,20.61,23.76,16.62,16.62,-19.01,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-10-01,2012,10,SSP,4.44,,,4.81,5.05,4.44,4.44,10.45,,1.67,2.13,1.45,2.13,-6.84,9.4,17.19,22.49,14.64,22.49,12.46,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-11-01,2012,11,SSP,4.36,,,4.17,4.37,3.97,4.36,16.89,,2.29,2.69,1.89,2.3,-6.89,9.5,22.65,26.46,18.85,21.98,1.29,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2012-12-01,2012,12,SSP,4.29,,,4.31,4.48,4.15,4.29,17.21,,2.45,2.68,2.04,2.04,8.42,9.5,23.02,26.4,19.64,20.03,17.43,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-01-01,2013,1,SSP,4.25,,,4.18,4.31,4.06,4.25,18.72,,2.08,2.3,1.87,1.98,8,9.5,20.93,23.85,18.02,21.77,16.53,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-02-01,2013,2,SSP,4.19,,,4.2,4.3,4.1,4.19,14.48,,2.02,2.31,1.74,2.03,29.07,9.5,22.38,25.28,19.48,21.94,36.23,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-03-01,2013,3,SSP,4.06,,,4.12,4.2,4.04,4.06,13.41,,2.1,2.3,1.91,2.2,59.84,9.5,22.67,25.34,20.01,22.01,57.08,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-04-01,2013,4,SSP,3.86,,,3.95,4.02,3.86,3.86,-1.28,,2.31,2.55,2.07,2.36,20.74,9.5,22.71,26.5,20.26,26.5,22.19,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-05-01,2013,5,SSP,3.94,,,3.7,3.94,3.64,3.94,-11.06,,2.48,2.78,2.19,2.31,8.25,9.5,27.21,30.24,24.17,26.08,17.65,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-06-01,2013,6,SSP,4.22,,,3.98,4.22,3.88,4.22,-14.57,,2.4,2.67,2.13,2.22,-5.42,9.6,27.34,30.09,24.58,25.76,8.43,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-07-01,2013,7,SSP,4.28,,,4.39,4.52,4.27,4.28,-16.89,,2.27,2.54,2.01,2.28,22.99,9.6,26.89,29.43,24.34,27.66,59.11,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-08-01,2013,8,SSP,4.5,,,4.31,4.5,4.2,4.5,-15.73,,2.37,2.64,2.1,2.52,14.64,9.6,28.66,31.18,26.13,27.66,36.74,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-09-01,2013,9,SSP,4.4,,,4.71,4.83,4.4,4.4,-11.65,,2.66,2.96,2.19,2.19,30.5,9.6,28.76,31.12,25.04,25.04,50.68,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-10-01,2013,10,SSP,4.38,,,4.33,4.47,4.19,4.38,-1.35,,2.23,2.55,1.9,2.16,1.28,9.6,25.98,28.2,23.75,24.78,10.2,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-11-01,2013,11,SSP,4.48,,,4.42,4.53,4.31,4.48,2.75,,2.21,2.48,1.94,2.15,-6.5,9.6,25.31,27.38,23.25,25.32,15.17,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2013-12-01,2013,12,SSP,4.67,,,4.55,4.67,4.46,4.67,8.86,,2.21,2.42,2,2.1,3.35,9.6,25.73,27.69,22.1,22.1,10.33,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-01-01,2014,1,SSP,4.75,,,4.82,4.91,4.73,4.75,11.76,,2.16,2.43,1.89,1.95,-1.32,9.6,22.51,24.37,19.95,19.95,-8.39,9.2
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-02-01,2014,2,SSP,4.18,,,4.82,4.9,4.18,4.18,-0.24,,1.98,2.24,1.73,1.82,-10.45,9.5,20,21.71,18.3,20.01,-8.78,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-03-01,2014,3,SSP,3.98,,,3.83,4.05,3.62,3.98,-1.97,,1.84,2.06,1.62,1.77,-19.31,9.5,19.81,21.39,18.22,19.61,-10.91,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-04-01,2014,4,SSP,3.88,,,3.89,4.05,3.72,3.88,0.52,,1.81,2.02,1.6,1.75,-25.69,9.4,19.44,20.89,17.99,19.48,-26.5,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-05-01,2014,5,SSP,4.23,,,3.75,4.23,3.63,4.23,7.36,,1.8,2.01,1.58,1.72,-25.63,9.4,19.31,20.66,17.96,19.29,-26.02,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-06-01,2014,6,SSP,4.45,,,4.48,4.7,4.27,4.45,5.45,,1.77,1.98,1.56,1.7,-23.19,9.3,19.15,20.41,17.89,19.32,-25.01,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-07-01,2014,7,SSP,4.69,,,4.56,4.73,4.38,4.69,9.58,,1.75,1.96,1.54,1.71,-25.2,9.3,19.2,20.39,18.01,19.33,-30.12,8.8
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-08-01,2014,8,SSP,4.66,,,4.92,5.07,4.66,4.66,3.56,,1.76,2.04,1.56,2.04,-18.96,9.2,19.25,20.39,18.11,19.14,-30.79,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-09-01,2014,9,SSP,4.69,,,4.66,4.81,4.51,4.69,6.59,,2.19,2.49,1.9,1.93,-12.01,9.2,19.1,20.18,18.02,18.7,-25.34,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-10-01,2014,10,SSP,5.31,,,4.77,5.31,4.66,5.31,21.23,,2,2.27,1.73,2.13,-1.36,9.2,18.67,19.69,17.65,19.61,-20.88,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-11-01,2014,11,SSP,5.73,,,5.85,6.1,5.61,5.73,27.9,,2.25,2.5,1.95,1.95,-9.31,9.1,19.54,20.61,18.47,18.92,-25.27,8.6
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2014-12-01,2014,12,SSP,5.88,,,6.06,6.27,5.85,5.88,25.91,,2,2.27,1.73,1.85,-12.18,9.1,19,20.01,17.98,18.31,-17.18,8.6
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-01-01,2015,1,SSP,6.43,,,6.11,6.43,5.93,6.43,35.37,,1.88,2.17,1.63,2.17,11.33,9.2,18.33,21.89,17.36,21.89,9.73,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-02-01,2015,2,SSP,6.83,,,6.99,7.19,6.79,6.83,63.4,,2.31,2.6,2.02,2.39,31.52,9.2,21.8,23.8,20.1,23.8,18.91,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-03-01,2015,3,SSP,7.48,,,7.21,7.48,7.03,7.48,87.94,,2.55,2.86,2.24,2.55,43.79,9.3,24.27,26.52,22.42,26.52,35.2,8.8
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-04-01,2015,4,SSP,8.88,,,8.16,8.88,7.98,8.88,128.87,,2.7,2.99,2.41,2.87,63.94,9.3,27.33,31.45,25.26,31.45,61.42,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-05-01,2015,5,SSP,10.25,,,10.24,10.6,9.89,10.25,142.32,,3.07,3.44,2.7,2.72,58.13,9.4,32.73,35.44,30.01,32.25,67.19,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-06-01,2015,6,SSP,11.85,,,11.59,11.91,11.27,11.85,166.29,,2.82,3.2,2.44,2.86,68.16,9.4,34.18,36.77,31.59,33.92,75.6,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-07-01,2015,7,SSP,13.95,,,13.62,13.95,13.31,13.95,197.44,,2.99,3.89,2.64,3.89,127.92,9.5,35.88,40.9,33.34,40.9,111.61,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-08-01,2015,8,SSP,14.15,,,16.24,16.56,14.15,14.15,203.65,,4.33,5.07,3.24,3.24,58.3,9.5,43.14,46.53,39.27,39.27,105.18,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-09-01,2015,9,SSP,16.05,,,14.78,16.05,13.97,16.05,242.22,,3.33,4.08,2.69,4.08,111.45,9.5,42.16,45.38,38.93,42.76,128.66,9.1
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-10-01,2015,10,SSP,18.65,,,18.43,19.31,17.55,18.65,251.22,,4.43,4.98,3.88,4.46,109.27,9.5,45.37,48.64,42.1,48.26,146.15,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-11-01,2015,11,SSP,18,,,21.2,21.99,18,18,214.14,,4.78,5.28,4.29,4.6,135.84,9.5,51.24,54.83,47.26,47.26,149.77,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2015-12-01,2015,12,SSP,18.5,,,18.08,19.35,16.81,18.5,214.63,,4.85,5.64,4.27,5.64,205.17,9.4,50.59,54.08,47.09,53.02,189.63,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-01-01,2016,1,SSP,22.4,,,19.68,22.4,18.67,22.4,248.37,,6.13,6.99,5.27,5.7,162.48,9.4,56.16,59.91,52.4,57.44,162.44,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-02-01,2016,2,SSP,31,,,26.17,31,24.66,31,353.88,,6.03,6.78,5.28,6.24,161.08,9.4,61.16,68.52,57.31,68.52,187.94,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-03-01,2016,3,SSP,37.16,,,37.07,38.92,35.21,37.16,396.79,,6.63,7.41,5.93,7.41,190.64,9.4,73.03,89.23,67.96,89.23,236.49,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-04-01,2016,4,SSP,31.83,,,43.76,45.44,31.83,31.83,258.45,,8.02,9.09,6.96,8.19,185.28,9.4,96.23,105.1,86.42,86.42,174.8,9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-05-01,2016,5,SSP,35.82,,,29.78,35.82,25.9,35.82,249.46,,8.79,10.93,7.71,10.93,301.68,9.4,95.7,104.11,87.29,97.23,201.46,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-06-01,2016,6,SSP,45.22,,,41.4,45.55,37.25,45.22,281.6,,12.21,14.68,10.37,14.68,412.64,9.3,106.21,117,97.48,117,244.88,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-07-01,2016,7,SSP,58.52,,,53.78,58.52,49.47,58.52,319.5,,16.66,19.26,14.06,18.41,372.68,9.3,127.78,152.04,117.3,152.04,271.72,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-08-01,2016,8,SSP,67.68,,,71.19,75.63,66.74,67.68,378.3,,20.7,23.7,18.59,23.7,632.37,9.3,167.6,183.37,151.82,175.95,348.03,8.9
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-09-01,2016,9,SSP,76.08,,,78.13,82.26,73.99,76.08,374.02,,26.71,29.95,20.17,20.17,394.33,9.3,198.03,215.05,180.5,180.5,322.17,8.8
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-10-01,2016,10,SSP,75.9,,,87.19,90.8,75.9,75.9,306.97,,20.96,24.84,17.08,17.72,297.19,9.3,204.18,221.16,169.36,169.36,250.91,8.8
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-11-01,2016,11,SSP,83.76,,,79.08,84.01,74.14,83.76,365.33,,17.91,20.5,15.32,19.77,329.88,9.2,189.51,207.2,171.82,179.26,279.31,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2016-12-01,2016,12,SSP,89.05,,,94.16,98.72,89.05,89.05,381.35,,20.72,28.83,18.73,28.83,411.32,9.2,196.17,213.68,178.66,207.02,290.46,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-01-01,2017,1,SSP,101.71,,,94.7,101.71,90.53,101.71,354.08,,32.64,39.5,25.79,38.22,569.91,9.2,224.64,243.65,205.64,230.28,300.92,8.7
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-02-01,2017,2,SSP,113.2,,,115.69,120.35,111.03,113.2,265.16,,43.48,50.4,36.56,49.67,695.45,9.1,251.27,270.89,231.66,260.24,279.81,8.6
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-03-01,2017,3,SSP,126.37,,,124.51,128.61,120.42,126.37,240.07,,56.35,64.37,48.33,56.35,659.97,9.1,284.43,305.22,263.64,293.68,229.14,8.6
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-04-01,2017,4,SSP,150.53,,,141.3,150.53,137.71,150.53,372.92,,61.96,70.28,53.65,59.99,632.65,9,321.9,343.97,299.83,313.08,262.28,8.5
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-05-01,2017,5,SSP,150,,,175.97,181.2,150,150,318.76,,64.3,72.66,55.94,65.89,502.84,9,344.21,366.39,320.38,320.38,229.5,8.5
SSD,South Sudan,Upper Nile,Malakal,Malakal,9.53,31.66,gid_95300000316600000,2017-06-01,2017,6,SSP,153.21,,,153.27,163.54,142.99,153.21,238.81,,70.39,78.44,63.22,78.44,434.45,9,350.89,396.44,328.34,396.44,238.84,8.5
